EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,RUN_TIME,CPU_TIME,URI,SESSION_KEY,LOGIN_KEY,REQUEST_STATUS,DB_TOTAL_TIME,DB_BLOCKS,DB_CPU_TIME,REFERRER_URI,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP,URI_ID_DERIVED
URI,20170819124803,45iTQItAet5HMr08qydzX-,00DB0000000HbMZ,005B0000002F9p8IAC,609.5929167,295,/00Q3600000BBnyKEAT,sample201,sample201,S,487.6743333,24797,236,,2017-08-19T12:48:03.000Z,005B0000002F9p8,58.40.38.8,/00Q3600000BBnyHEAT
URI,20170814044640,45yYKIhArt2UPi70tgqzU-,00DB0000000HbMZ,005B0000002F9oQIAS,151.25,121,/00Q3600000BBnyLEAT,sample,sample,R,8.800733333,1091,96.8,,2017-08-14T04:46:40.000Z,005B0000002F9oQ,23.10.236.110,/00Q3600000BBnyIEAT
URI,20170829020115,45dZCIhOns3SDe30wdbqJ-,00DB0000000HbMZ,005B0000002F9qUIAS,469.6786667,262,/00Q3600000BBnyMEAT,sample201,sample201,R,375.7429333,21512,209.6,,2017-08-29T02:01:15.000Z,005B0000002F9qU,146.186.191.219,/00Q3600000BBnyJEAT
URI,20170826045614,45oQHOmTtq5EXk73zjmwE-,00DB0000000HbMZ,005B0000002F9obIAC,267.5,214,/00Q3600000BBnyNEAT,sample202,sample202,S,107.214,7515,171.2,,2017-08-26T04:56:14.000Z,005B0000002F9ob,218.158.87.74,/00Q3600000BBnyKEAT
URI,20170815100612,45jZOGbKqu8RCr63jcfvL-,00DB0000000HbMZ,005B0000002F9rBIAS,601.25,481,/00Q3600000BBnyOEAT,sample,sample,S,44.3482,1383,384.8,,2017-08-15T10:06:12.000Z,005B0000002F9rB,189.140.66.3,/00Q3600000BBnyLEAT
URI,20170822193843,45jIWYzLla6CVy44rgikU-,00DB0000000HbMZ,005B0000002F9o6IAC,263.75,211,/00Q3600000BBnyPEAT,sample202,sample202,F,50.851,3615,168.8,,2017-08-22T19:38:43.000Z,005B0000002F9o6,156.226.6.98,/00Q3600000BBnyMEAT
URI,20170816170336,45yKIGpEtg6XSm34tjorY-,00DB0000000HbMZ,005B0000002F9o3IAC,358.0955833,173,/00Q3600000BBnyQEAT,sample203,sample203,R,286.4764667,24839,138.4,,2017-08-16T17:03:36.000Z,005B0000002F9o3,254.126.107.3,/00Q3600000BBnyNEAT
URI,20170819004044,45eQCXjTbr9JCt70ahcbQ-,00DB0000000HbMZ,005B0000002F9o3IAC,343.75,275,/00Q3600000BBnyREAT,sample,sample,R,170.4633333,9298,220,,2017-08-19T00:40:44.000Z,005B0000002F9o3,254.126.107.3,/00Q3600000BBnyOEAT
URI,20170813134651,45wZNEfRwc4OWu32vduaC-,00DB0000000HbMZ,005B0000002F9oXIAS,266.25,213,/00Q3600000BBnySEAT,sample203,sample203,R,48.4504,3412,170.4,,2017-08-13T13:46:51.000Z,005B0000002F9oX,51.22.122.210,/00Q3600000BBnyPEAT
URI,20170814061256,45jUJFmBkz9OWm25qlxyQ-,00DB0000000HbMZ,005B0000002F9pWIAS,341.25,273,/00Q3600000BBnyTEAT,sample204,sample204,F,247.0832,13576,218.4,,2017-08-14T06:12:56.000Z,005B0000002F9pW,92.156.23.223,/00Q3600000BBnyQEAT
URI,20170815064510,45iGEAqSvy1VDp02jiuqG-,00DB0000000HbMZ,005B0000002F9o8IAC,478.75,383,/00Q3600000BBnyUEAT,sample,sample,F,12.43473333,487,306.4,,2017-08-15T06:45:10.000Z,005B0000002F9o8,19.86.62.216,/00Q3600000BBnyREAT
URI,20170805200820,45zCFDlVkb6HYb61mvldB-,00DB0000000HbMZ,005B0000002F9pWIAS,491.25,393,/00Q3600000BBnyVEAT,sample204,sample204,S,284.139,10845,314.4,,2017-08-05T20:08:20.000Z,005B0000002F9pW,92.156.23.223,/00Q3600000BBnySEAT
URI,20170816135013,45sWHDpZzj4DFh25svtjJ-,00DB0000000HbMZ,005B0000002F9pXIAS,304.1653333,164,/00Q3600000BBnyWEAT,sample205,sample205,R,243.3322667,22256,131.2,,2017-08-16T13:50:13.000Z,005B0000002F9pX,48.158.65.136,/00Q3600000BBnyTEAT
URI,20170819164844,45wHFSvIul3GEb51htdsD-,00DB0000000HbMZ,005B0000002F9oXIAS,327.5,262,/00Q3600000BBnyXEAT,sample,sample,F,28.64533333,1640,209.6,,2017-08-19T16:48:44.000Z,005B0000002F9oX,64.7.227.142,/00Q3600000BBnyUEAT
URI,20170809195700,45vHZQmZfh2MRl19oivgE-,00DB0000000HbMZ,005B0000002F9obIAC,478.75,383,/00Q3600000BBnyYEAT,sample205,sample205,R,319.9837333,12532,306.4,,2017-08-09T19:57:00.000Z,005B0000002F9ob,190.148.80.54,/00Q3600000BBnyVEAT
URI,20170814030041,45kXGKzMvj8UMz11ogixG-,00DB0000000HbMZ,005B0000002F9pWIAS,201.25,161,/00Q3600000BBnyZEAT,sample206,sample206,R,36.46113333,3397,128.8,,2017-08-14T03:00:41.000Z,005B0000002F9pW,92.156.23.223,/00Q3600000BBnyWEAT
URI,20170822033156,45oVBOaNed9WDn25cdrxM-,00DB0000000HbMZ,005B0000002F9oSIAS,575,460,/00Q3600000BBnyaEAD,sample,sample,F,305.5013333,9962,368,,2017-08-22T03:31:56.000Z,005B0000002F9oS,122.112.202.154,/00Q3600000BBnyXEAT
URI,20161003184304,45fKEVoHnw5JYf34cehqN-,00DB0000000HbMZ,005B0000002F9o9IAC,94.424,48,/00Q3600000BBnybEAD,sample206,sample206,F,75.5392,23606,38.4,,2016-10-03T18:43:04.000Z,005B0000002F9o9,26.55.149.100,/00Q3600000BBnyYEAT
URI,20170823194801,45fLXPmYqi4SXg84quszE-,00DB0000000HbMZ,005B0000002F9o9IAC,58.90258333,31,/00Q3600000BBnycEAD,sample207,sample207,S,47.12206667,22801,24.8,,2017-08-23T19:48:01.000Z,005B0000002F9o9,39.105.208.2,/00Q3600000BBnyZEAT
URI,20170828171907,45zXJHeWta8KIz10cvjmG-,00DB0000000HbMZ,005B0000002F9o1IAC,187.5,150,/00636000007oK7HAAU,sample,sample,R,124.43,12443,120,,2017-08-28T17:19:07.000Z,005B0000002F9o1,66.43.188.86,/00Q3600000BBnyaEAD
URI,20170816202715,45zRKDhIni4LQb44ztmiF-,00DB0000000HbMZ,005B0000002F9o7IAC,607.5,486,/00636000007oK7IAAU,sample207,sample207,R,72.0576,2224,388.8,,2017-08-16T20:27:15.000Z,005B0000002F9o7,14.26.184.106,/00Q3600000BBnybEAD
URI,20170821102619,45jKRZcGug8LEf79numxU-,00DB0000000HbMZ,005B0000002F9pMIAS,571.25,457,/00636000007oK7JAAU,sample208,sample208,S,431.0728667,14149,365.6,,2017-08-21T10:26:19.000Z,005B0000002F9pM,166.57.161.216,/00Q3600000BBnycEAD
URI,20170816041958,45zFSPvZbg0PAk61yxtwP-,00DB0000000HbMZ,005B0000002F9pXIAS,28.75,23,/00636000007oK7KAAU,sample,sample,F,12.9122,8421,18.4,,2017-08-16T04:19:58.000Z,005B0000002F9pX,83.230.35.57,/00636000007oK7HAAU
URI,20161003180748,45zYFVgFrh8IAy58mtdsG-,00DB0000000HbMZ,005B0000002F9pMIAS,601.25,481,/00636000007oK7LAAU,sample208,sample208,,187.5579333,5849,384.8,,2016-10-03T18:07:48.000Z,005B0000002F9pM,166.57.161.216,/00636000007oK7IAAU
URI,20170807083503,45yRWGsAvu4TQt72kxcjU-,00DB0000000HbMZ,005B0000002F9pfIAC,194.90825,129,/00636000007oK7MAAU,sample209,sample209,R,155.9266,18131,103.2,,2017-08-07T08:35:03.000Z,005B0000002F9pf,251.115.43.7,/00636000007oK7JAAU
URI,20170830113842,45gEZRpWge6UXm15aiclW-,00DB0000000HbMZ,005B0000002F9qUIAS,142.5,114,/00636000007oK7NAAU,sample,sample,F,94.81,12475,91.2,,2017-08-30T11:38:42.000Z,005B0000002F9qU,146.186.191.219,/00636000007oK7KAAU
URI,20170807041424,45rHVMkRse8OKg48tglzX-,00DB0000000HbMZ,005B0000002F9o1IAC,453.75,363,/00636000007oK7OAAU,sample209,sample209,R,219.0826,9053,290.4,,2017-08-07T04:14:24.000Z,005B0000002F9o1,49.173.36.129,/00636000007oK7LAAU
URI,20170813120636,45hVBEcVez4IGa52vbmcX-,00DB0000000HbMZ,005B0000002F9o2IAC,856.6213333,424,/00636000007oK7PAAU,sample210,sample210,F,685.2970667,24244,339.2,,2017-08-13T12:06:36.000Z,005B0000002F9o2,34.3.159.189,/00636000007oK7MAAU
URI,20170820234305,45iNLAhGig9GOs25fakvK-,00DB0000000HbMZ,005B0000002F9rNIAS,600,480,/00636000007oK7QAAU,sample,sample,S,474.08,14815,384,,2017-08-20T23:43:05.000Z,005B0000002F9rN,91.21.87.42,/00636000007oK7NAAU
URI,20170822121046,45qWVHiDjx3SZf15wftqH-,00DB0000000HbMZ,005B0000002F9pWIAS,598.75,479,/00636000007oK7RAAU,sample210,sample210,R,52.75386667,1652,383.2,,2017-08-22T12:10:46.000Z,005B0000002F9pW,92.156.23.223,/00636000007oK7OAAU
URI,20161003124502,45wCXKkXsn7UDa04ywbrZ-,00DB0000000HbMZ,005B0000002F9o3IAC,63.75,51,/00636000007oK7SAAU,sample211,sample211,R,1.0982,323,40.8,,2016-10-03T12:45:02.000Z,005B0000002F9o3,254.126.107.3,/00636000007oK7PAAU
URI,20170826160212,45wYQUfAmc7ZWa52kgsoJ-,00DB0000000HbMZ,005B0000002F9pJIAS,706.5258333,430,/00636000007oK7TAAU,sample,sample,S,565.2206667,19717,344,,2017-08-26T16:02:12.000Z,005B0000002F9pJ,245.233.147.221,/00636000007oK7QAAU
URI,20170819015017,45oSMOgQlu1XPd17oftqM-,00DB0000000HbMZ,005B0000002F9o1IAC,85,68,/00636000007oK7UAAU,sample211,sample211,F,27.03226667,5963,54.4,,2017-08-19T01:50:17.000Z,005B0000002F9o1,66.43.188.86,/00636000007oK7RAAU
URI,20170823200942,45jUAIbAhr9GBj60tvxfP-,00DB0000000HbMZ,005B0000002F9nzIAC,591.25,473,/00636000007oK7VAAU,sample212,sample212,R,440.4576,13968,378.4,,2017-08-23T20:09:42.000Z,005B0000002F9nz,197.101.202.108,/00636000007oK7SAAU
URI,20170808191809,45aOVNsXes9JQb99lwuzG-,00DB0000000HbMZ,005B0000002F9o6IAC,443.75,355,/00636000007oK7WAAU,sample,sample,S,328.091,13863,284,,2017-08-08T19:18:09.000Z,005B0000002F9o6,156.226.6.98,/00636000007oK7TAAU
URI,20170828040525,45rWFUuRbj3NRf67koriK-,00DB0000000HbMZ,005B0000002F9p8IAC,615.8360833,469,/00636000007oK7XAAU,sample212,sample212,F,492.6688667,15757,375.2,,2017-08-28T04:05:25.000Z,005B0000002F9p8,58.40.38.8,/00636000007oK7UAAU
URI,20170828013751,45dSAErBaj4ZUm65hgmjE-,00DB0000000HbMZ,005B0000002F9pLIAS,607.5,486,/00636000007oK7YAAU,sample213,sample213,,66.3228,2047,388.8,,2017-08-28T01:37:51.000Z,005B0000002F9pL,34.164.70.164,/00636000007oK7VAAU
URI,20170829070117,45aJWRvGrs4GBl36ypdjY-,00DB0000000HbMZ,005B0000002F9oEIAS,735.009,396,/00636000007oK7ZAAU,sample,sample,S,588.0072,22273,316.8,,2017-08-29T07:01:17.000Z,005B0000002F9oE,39.124.13.13,/00636000007oK7WAAU
URI,20170830021503,45uVEZeMxz4HOl04hvciC-,00DB0000000HbMZ,005B0000002F9o8IAC,52.983,42,/00636000007oK7aAAE,sample213,sample213,F,42.3864,15138,33.6,,2017-08-30T02:15:03.000Z,005B0000002F9o8,89.83.31.40,/00636000007oK7XAAU
URI,20170819132607,45mGIFlRrt4CMa48cfoqU-,00DB0000000HbMZ,005B0000002F9oQIAS,95,76,/00636000007oK7bAAE,sample214,sample214,S,39.86453333,7868,60.8,,2017-08-19T13:26:07.000Z,005B0000002F9oQ,182.187.43.213,/00636000007oK7YAAU
URI,20170805215436,45vXRFiAzq7XGz30jiklS-,00DB0000000HbMZ,005B0000002F9nzIAC,230,184,/00636000007oK7cAAE,sample,sample,R,181.4853333,14795,147.2,,2017-08-05T21:54:36.000Z,005B0000002F9nz,156.79.114.225,/00636000007oK7ZAAU
URI,20170806114221,45lETBbGol6VBl28mvxdB-,00DB0000000HbMZ,005B0000002F9pYIAS,446.25,357,/00636000007oK7dAAE,sample214,sample214,S,13.9706,587,285.6,,2017-08-06T11:42:21.000Z,005B0000002F9pY,93.28.186.83,/00636000007oK7aAAE
URI,20170806011050,45eMIHgUxl5ILf90cpoiA-,00DB0000000HbMZ,005B0000002F9rBIAS,77.5,62,/00636000007oK7eAAE,sample215,sample215,S,35.43093333,8572,49.6,,2017-08-06T01:10:50.000Z,005B0000002F9rB,77.61.187.26,/00636000007oK7bAAE
URI,20170816121135,45gBELpBgl8FHj84izchZ-,00DB0000000HbMZ,005B0000002F9pWIAS,72.49216667,46,/00636000007oK7fAAE,sample,sample,F,57.99373333,18911,36.8,,2017-08-16T12:11:35.000Z,005B0000002F9pW,174.212.125.48,/00636000007oK7cAAE
URI,20170812143910,45jVIMzBlb0LGa73sglaA-,00DB0000000HbMZ,005B0000002F9oFIAS,497.7733333,296,/00636000007oK7gAAE,sample215,sample215,F,398.2186667,20180,236.8,,2017-08-12T14:39:10.000Z,005B0000002F9oF,113.155.207.220,/00636000007oK7dAAE
URI,20170822135653,45hZSTeCio8WQp62uknpT-,00DB0000000HbMZ,005B0000002F9pJIAS,245,196,/00636000007oK7hAAE,sample216,sample216,S,110.2957333,8441,156.8,,2017-08-22T13:56:53.000Z,005B0000002F9pJ,245.233.147.221,/00636000007oK7eAAE
URI,20161003120236,45aLZFtAyo7XRl69qbcaJ-,00DB0000000HbMZ,005B0000002F9obIAC,369.138,238,/00636000007oK7iAAE,sample,sample,F,295.3104,18612,190.4,,2016-10-03T12:02:36.000Z,005B0000002F9ob,218.158.87.74,/00636000007oK7fAAE
URI,20170805061951,45tEKRtYje3VCa11hudwO-,00DB0000000HbMZ,005B0000002F9oQIAS,541.25,433,/00636000007oK7jAAE,sample216,sample216,R,322.4984,11172,346.4,,2017-08-05T06:19:51.000Z,005B0000002F9oQ,23.10.236.110,/00636000007oK7gAAE
URI,20170815130648,45uDKQnNdj8JKu42hgfbT-,00DB0000000HbMZ,005B0000002F9oFIAS,333.052,212,/00636000007oK7kAAE,sample217,sample217,S,266.4416,18852,169.6,,2017-08-15T13:06:48.000Z,005B0000002F9oF,113.155.207.220,/00636000007oK7hAAE
URI,20170830181219,45qKBLpBfg0URe78quptX-,00DB0000000HbMZ,005B0000002F9pWIAS,313.75,251,/00636000007oK7lAAE,sample,sample,S,15.6624,936,200.8,,2017-08-30T18:12:19.000Z,005B0000002F9pW,92.156.23.223,/00636000007oK7iAAE
URI,20170820095202,45uODVeDce5XUf56uztbE-,00DB0000000HbMZ,005B0000002F9o8IAC,356.25,285,/a083600000BX3RyAAL,sample217,sample217,S,237.329,12491,228,,2017-08-20T09:52:02.000Z,005B0000002F9o8,19.86.62.216,/00636000007oK7jAAE
URI,20170812192733,45jXWTuYhk3VEy24zorwQ-,00DB0000000HbMZ,005B0000002F9o2IAC,876.8,480,/a083600000BX3RzAAL,sample218,sample218,S,701.44,21920,384,,2017-08-12T19:27:33.000Z,005B0000002F9o2,34.3.159.189,/00636000007oK7kAAE
URI,20170816160122,45iUHGkLjz9ADv27jthfF-,00DB0000000HbMZ,005B0000002F9qUIAS,182.80375,129,/a083600000BX3S0AAL,sample,sample,S,146.243,17005,103.2,,2017-08-16T16:01:22.000Z,005B0000002F9qU,161.175.38.129,/00636000007oK7lAAE
URI,20161003222527,45sOLVnWvc4OGj29wkolV-,00DB0000000HbMZ,005B0000002F9o6IAC,266.25,213,/a083600000BX3S1AAL,sample218,sample218,S,97.2416,6848,170.4,,2016-10-03T22:25:27.000Z,005B0000002F9o6,156.226.6.98,/a083600000BX3RyAAL
URI,20170829030259,45fQWAiKqx8KJm59grjkF-,00DB0000000HbMZ,005B0000002F9pWIAS,312.5,250,/a083600000BX3S2AAL,sample219,sample219,R,109.2833333,6557,200,,2017-08-29T03:02:59.000Z,005B0000002F9pW,174.212.125.48,/a083600000BX3RzAAL
URI,20170806232702,45vMKRtDhs7XRx20gmlvD-,00DB0000000HbMZ,005B0000002F9pWIAS,112.5,90,/a083600000BX3S3AAL,sample,sample,R,34.326,5721,72,,2017-08-06T23:27:02.000Z,005B0000002F9pW,174.212.125.48,/a083600000BX3S0AAL
URI,20170820194248,45tNXKgWkf4RMn85ogvjY-,00DB0000000HbMZ,005B0000002F9pfIAC,521.25,417,/a083600000BX3S4AAL,sample219,sample219,F,145.0604,5218,333.6,,2017-08-20T19:42:48.000Z,005B0000002F9pf,251.115.43.7,/a083600000BX3S1AAL
URI,20170805162228,45lRSYvBpy3RMk51xtnwD-,00DB0000000HbMZ,005B0000002F9pfIAC,108.75,87,/a083600000BX3S5AAL,sample220,sample220,F,35.3452,6094,69.6,,2017-08-05T16:22:28.000Z,005B0000002F9pf,251.115.43.7,/a083600000BX3S2AAL
URI,20170821074527,45wWDHoZfl4PYz64kqtzY-,00DB0000000HbMZ,005B0000002F9o6IAC,520.0875,270,/a083600000BX3S6AAL,sample,sample,R,416.07,23115,216,,2017-08-21T07:45:27.000Z,005B0000002F9o6,43.10.59.246,/a083600000BX3S3AAL
URI,20170814132559,45lKBRcSli8NZx17knavQ-,00DB0000000HbMZ,005B0000002F9pMIAS,458.75,367,/a083600000BX3S7AAL,sample220,sample220,R,74.89246667,3061,293.6,,2017-08-14T13:25:59.000Z,005B0000002F9pM,166.57.161.216,/a083600000BX3S4AAL
URI,20170826232847,45kZMJkUia8YXn55ihycB-,00DB0000000HbMZ,005B0000002B0DzIAK,381.25,305,/a083600000BX3S8AAL,sample221,sample221,,72.224,3552,244,,2017-08-26T23:28:47.000Z,005B0000002B0Dz,23.25.51.19,/a083600000BX3S5AAL
URI,20170829025429,45bWIRhNpu8XIh82uagtZ-,00DB0000000HbMZ,005B0000002F9oZIAS,441.1783333,230,/a083600000BX3S9AAL,sample,sample,,352.9426667,23018,184,,2017-08-29T02:54:29.000Z,005B0000002F9oZ,113.255.205.116,/a083600000BX3S6AAL
URI,20170826032941,45kKMRfEhe4OFr42wupjM-,00DB0000000HbMZ,005B0000002F9o3IAC,247.5,198,/a083600000BX3SAAA1,sample221,sample221,R,197.4324,14957,158.4,,2017-08-26T03:29:41.000Z,005B0000002F9o3,57.24.248.185,/a083600000BX3S7AAL
URI,20170827164106,45zFMJoOvt6JNf93trnmL-,00DB0000000HbMZ,005B0000002F9oFIAS,206.1485,142,/a083600000BX3SBAA1,sample222,sample222,F,164.9188,17421,113.6,,2017-08-27T16:41:06.000Z,005B0000002F9oF,113.155.207.220,/a083600000BX3S8AAL
URI,20170819152006,45zKZLfQgo1QOl10umjpT-,00DB0000000HbMZ,005B0000002F9pxIAC,398.75,319,/a083600000BX3SCAA1,sample,sample,S,200.1193333,9410,255.2,,2017-08-19T15:20:06.000Z,005B0000002F9px,14.239.255.151,/a083600000BX3S9AAL
URI,20170806142223,45ySNKqHio3QBi74ofcvQ-,00DB0000000HbMZ,005B0000002F9p8IAC,447.5,358,/a083600000BX3SDAA1,sample222,sample222,F,320.6725333,13436,286.4,,2017-08-06T14:22:23.000Z,005B0000002F9p8,136.39.111.159,/a083600000BX3SAAA1
URI,20170813210146,45lSBZyQik1SHz18tvmyJ-,00DB0000000HbMZ,005B0000002F9o1IAC,20,16,/a083600000BX3SEAA1,sample223,sample223,,0.219733333,206,12.8,,2017-08-13T21:01:46.000Z,005B0000002F9o1,66.43.188.86,/a083600000BX3SBAA1
URI,20170809202933,45tOYIlAfl1IXy63ljpnZ-,00DB0000000HbMZ,005B0000002F9nzIAC,571.25,457,/a083600000BX3SFAA1,sample,sample,F,133.9924,4398,365.6,,2017-08-09T20:29:33.000Z,005B0000002F9nz,197.101.202.108,/a083600000BX3SCAA1
URI,20170828235332,45kZABpUzc8STb63ofivJ-,00DB0000000HbMZ,005B0000002F9p8IAC,302.67,216,/a083600000BX3SGAA1,sample223,sample223,S,242.136,16815,172.8,,2017-08-28T23:53:32.000Z,005B0000002F9p8,136.39.111.159,/a083600000BX3SDAA1
URI,20170815151007,45wQUTbNgm7ESi39kjpxS-,00DB0000000HbMZ,005B0000002F9oTIAS,601.25,481,/a083600000BX3SHAA1,sample224,sample224,R,457.3989333,14264,384.8,,2017-08-15T15:10:07.000Z,005B0000002F9oT,74.142.113.238,/a083600000BX3SEAA1
URI,20170819054832,45lEGVoYsy4WMd47kbyxA-,00DB0000000HbMZ,005B0000002F9pMIAS,524.69275,419,/a083600000BX3SIAA1,sample,sample,R,419.7542,15027,335.2,,2017-08-19T05:48:32.000Z,005B0000002F9pM,166.57.161.216,/a083600000BX3SFAA1
URI,20170805095322,45eVICnJow1HWm36jqlbI-,00DB0000000HbMZ,005B0000002F9pMIAS,58.75,47,/a083600000BX3SJAA1,sample224,sample224,R,46.37333333,14800,37.6,,2017-08-05T09:53:22.000Z,005B0000002F9pM,166.57.161.216,/a083600000BX3SGAA1
URI,20170828052707,45hVOKvFez7DFz99imglN-,00DB0000000HbMZ,005B0000002F9nzIAC,363.75,291,/a083600000BX3SKAA1,sample225,sample225,R,61.2458,3157,232.8,,2017-08-28T05:27:07.000Z,005B0000002F9nz,197.101.202.108,/a083600000BX3SHAA1
URI,20170826182837,45yNVXoOxn9EQv34uahbU-,00DB0000000HbMZ,005B0000002F9oSIAS,442.5,354,/a083600000BX3SLAA1,sample,sample,R,302.6936,12826,283.2,,2017-08-26T18:28:37.000Z,005B0000002F9oS,122.112.202.154,/a083600000BX3SIAA1
URI,20170830154556,45pDSEzBnx6QRh75dcauV-,00DB0000000HbMZ,005B0000002F9p8IAC,622.5,498,/a083600000BX3SMAA1,sample225,sample225,F,172.3744,5192,398.4,,2017-08-30T15:45:56.000Z,005B0000002F9p8,136.39.111.159,/a083600000BX3SJAA1
URI,20170816080336,45fBHEyFxl6VYp73cmunQ-,00DB0000000HbMZ,005B0000002F9pBIAS,669.2055,327,/a083600000BX3SNAA1,sample226,sample226,R,535.3644,24558,261.6,,2017-08-16T08:03:36.000Z,005B0000002F9pB,54.145.78.232,/a083600000BX3SKAA1
URI,20170822205604,45iXQEmFgl0IKp68agnyN-,00DB0000000HbMZ,005B0000002F9pfIAC,496.25,397,/a083600000BX3SOAA1,sample,sample,,11.91,450,317.6,,2017-08-22T20:56:04.000Z,005B0000002F9pf,251.115.43.7,/a083600000BX3SLAA1
URI,20170828062025,45yZLRkSpn9MSi28pwctG-,00DB0000000HbMZ,005B0000002F9o6IAC,378.75,303,/a083600000BX3SPAA1,sample226,sample226,S,207.9388,10294,242.4,,2017-08-28T06:20:25.000Z,005B0000002F9o6,156.226.6.98,/a083600000BX3SMAA1
URI,20170815062525,45tFSWkKlb3FEm63cgdsI-,00DB0000000HbMZ,005B0000002F9p8IAC,603.75,483,/a083600000BX3SQAA1,sample227,sample227,F,229.3284,7122,386.4,,2017-08-15T06:25:25.000Z,005B0000002F9p8,58.40.38.8,/a083600000BX3SNAA1
URI,20170809082455,45yHBPiYrd7SGy98sixgX-,00DB0000000HbMZ,005B0000002F9rNIAS,200,160,/a083600000BX3SRAA1,sample,sample,R,51.14666667,4795,128,,2017-08-09T08:24:55.000Z,005B0000002F9rN,91.21.87.42,/a083600000BX3SOAA1
URI,20170828045739,45bDUMaChr4IWk42wxkcW-,00DB0000000HbMZ,005B0000002F9pYIAS,664.356,336,/a083600000BX3SSAA1,sample227,sample227,F,531.4848,23727,268.8,,2017-08-28T04:57:39.000Z,005B0000002F9pY,245.57.23.167,/a083600000BX3SPAA1
URI,20161003054516,45kIXOpUqc6DOc60kmhzR-,00DB0000000HbMZ,005B0000002F9obIAC,375,300,/a083600000BX3STAA1,sample228,sample228,,217.86,10893,240,,2016-10-03T05:45:16.000Z,005B0000002F9ob,218.158.87.74,/a083600000BX3SQAA1
URI,20170826091123,45sJYOvYqs2GAb70bzxaE-,00DB0000000HbMZ,005B0000002F9o4IAC,563.75,451,/a083600000BX3SUAA1,sample,sample,F,102.4070667,3406,360.8,,2017-08-26T09:11:23.000Z,005B0000002F9o4,239.197.71.241,/a083600000BX3SRAA1
URI,20170820165558,45xGLXkDyj7NYv98xscwZ-,00DB0000000HbMZ,005B0000002F9pYIAS,472.5,378,/a083600000BX3SVAA1,sample228,sample228,R,327.0708,12979,302.4,,2017-08-20T16:55:58.000Z,005B0000002F9pY,245.57.23.167,/a083600000BX3SSAA1
URI,20170826022004,45zGCYmWum6LHn52smqeJ-,00DB0000000HbMZ,005B0000002F9o2IAC,103.1125,75,/a083600000BX3SWAA1,sample229,sample229,R,82.49,16498,60,,2017-08-26T02:20:04.000Z,005B0000002F9o2,181.180.1.58,/a083600000BX3STAA1
URI,20170823125031,45qTZQdTcm7MFs35wsikC-,00DB0000000HbMZ,005B0000002F9pXIAS,147.5,118,/a083600000BX3SXAA1,sample,sample,S,26.10946667,3319,94.4,,2017-08-23T12:50:31.000Z,005B0000002F9pX,48.158.65.136,/a083600000BX3SUAA1
URI,20170806210057,45uWGYsKyg7KQl83ipqrY-,00DB0000000HbMZ,005B0000002F9nyIAC,873.5399167,421,/a083600000BX3SYAA1,sample229,sample229,R,698.8319333,24899,336.8,,2017-08-06T21:00:57.000Z,005B0000002F9ny,195.54.111.90,/a083600000BX3SVAA1
URI,20170815124231,45oLFYeCsf8AEf06svihR-,00DB0000000HbMZ,005B0000002F9o4IAC,577.5,462,/a083600000BX3SZAA1,sample230,sample230,,309.4476,10047,369.6,,2017-08-15T12:42:31.000Z,005B0000002F9o4,114.16.195.165,/a083600000BX3SWAA1
URI,20170823123624,45pJSYhZrg1VGd03agjnQ-,00DB0000000HbMZ,005B0000002F9pfIAC,22.5,18,/a083600000BX3SaAAL,sample,sample,F,13.1604,10967,14.4,,2017-08-23T12:36:24.000Z,005B0000002F9pf,82.47.66.40,/a083600000BX3SXAA1
URI,20170805011813,45oQVYcFyo3ORt88jcbtN-,00DB0000000HbMZ,005B0000002F9o2IAC,19.73533333,14,/a083600000BX3SbAAL,sample230,sample230,F,15.78826667,16916,11.2,,2017-08-05T01:18:13.000Z,005B0000002F9o2,34.3.159.189,/a083600000BX3SYAA1
URI,20170807072350,45uRIPkJbf8GQm13ofyeZ-,00DB0000000HbMZ,005B0000002F9obIAC,180,144,/a083600000BX3ScAAL,sample231,sample231,S,142.8192,14877,115.2,,2017-08-07T07:23:50.000Z,005B0000002F9ob,218.158.87.74,/a083600000BX3SZAA1
URI,20170809141432,45lBIEvJdj3QHn60bwgcA-,00DB0000000HbMZ,005B0000002F9pXIAS,95,76,/a083600000BX3SdAAL,sample,sample,,19.1672,3783,60.8,,2017-08-09T14:14:32.000Z,005B0000002F9pX,48.158.65.136,/a083600000BX3SaAAL
URI,20170815091522,45rUDByOoi1POl23hmjxD-,00DB0000000HbMZ,005B0000002F9o7IAC,350.7031667,169,/a083600000BX3SeAAL,sample231,sample231,,280.5625333,24902,135.2,,2017-08-15T09:15:22.000Z,005B0000002F9o7,121.198.181.250,/a083600000BX3SbAAL
URI,20170819034241,45dCEZbKxg0UAn83qxdrK-,00DB0000000HbMZ,005B0000002F9q6IAC,379.248,288,/a083600000BX3SfAAL,sample232,sample232,F,303.3984,15802,230.4,,2017-08-19T03:42:41.000Z,005B0000002F9q6,89.158.45.195,/a083600000BX3ScAAL
